;CD_STATION;NUM_COM;NOM_COM;NUM_DEP;codagence;ALTITUDE;PROFONDEUR_MAXI_POINT;Unité_coord_fictifs;X_FICT_L93;Y_FICT_L93;CD_ME_v2;CD_ME_niv1_surf;reseau2009;reseau2010;reseau2011;reseau2012;reseau2013;reseau2014;fi_ma_2007;fi_ma_2008;fi_ma_2009;fi_ma_2010;fi_ma_2011;fi_ma_2012;fi_ma_2013;fi_ma_2014
6935;02292X0044/F3;54208;FRANCHEVILLE;54;AERM;227.5;64.8;54208_FRCG010_FRCG022;913867.083302;6853918.9216;CG010;CG022;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;oui;oui;oui;oui;oui;oui;oui;oui
6936;02292X0041/F2;54208;FRANCHEVILLE;54;AERM;226.0;67.5;54208_FRCG010_FRCG022;915137.025502;6853284.0278;CG010;CG022;Hors RCS et RCO;;;;;;;;oui;;;;;
6937;01123X0019/F;54212;FRESNOIS-LA-MONTAGNE;54;AERM;300.0;105;54212_FRB1G018_FRB1G009;892422.507902;6935573.8227;B1G009;B1G009;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;;oui;;;;;
6938;02301X0321/G;54215;FROUARD;54;AERM;222.0;;54215_ _FRCG008;929105.467702;6855161.9303;CG010;CG008;Hors RCS et RCO;;;;;;oui;;oui;;;;;
6939;02697X0035/F2;54217;GELACOURT;54;AERM;279.0;225;54217_FRCG005_FRCG024;974991.589803;6825881.0679;CG005;CG024;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;oui;oui;oui;oui;oui;oui;oui;oui
6940;02673X0017/HY;54223;GERMINY;54;AERM;349.0;4.2;54223_ _FRCG008;923642.933802;6831785.2198;CG010;CG008;RCO Seul;RCOseul;RCOseul;RCOseul;RCOseul;RCOseul;oui;;oui;oui;oui;oui;oui;oui
6941;02673X0021/HY;54223;GERMINY;54;AERM;308.0;2.42;54223_ _FRCG010;923098.078302;6832066.7519;CG010;CG010;Hors RCS et RCO;;;;;;;;oui;;;;;
6942;01937X0051/F;54225;GEZONCOURT;54;AERM;264.0;70;54225_ _FRCG010;919435.665402;6864930.4178;CG010;CG010;Hors RCS et RCO;;;;;;;;oui;;;;;
6943;02697X0003/F;54229;GLONVILLE;54;AERM;276.75;135;54229_FRCG005_FRCG024;974500.722603;6825062.4264;CG005;CG024;Hors RCS et RCO;;;;;;;;oui;;;;;
6944;01371X0013/P;54231;GONDRECOURT-AIX;54;AERM;255.0;8.3;54231_FRCG010_FRB1G023;899860.015002;6909511.3725;CG010;B1G023;Hors RCS et RCO;;;;;;;;oui;;;;;
6945;02293X0107/F;54232;GONDREVILLE;54;AERM;200.0;8;54232_FRCG022_FRCG017;916171.378202;6846753.0781;CG017;CG017;Hors RCS et RCO;;;;;;;;oui;;;;;
6946;02293X0133/T;54232;GONDREVILLE;54;AERM;200.0;6.5;54232_FRCG022_FRCG017;916663.885102;6847937.8122;;CG017;Hors RCS et RCO;;;;;;oui;;oui;;;;;
6947;01122X0007/HY;54236;GRAND-FAILLY;54;AERM;240.0;4;54236_FRB1G009_FRB1G023;884285.044302;6928529.3218;B1G009;B1G023;Hors RCS et RCO;;;;;;oui;;oui;;;;;
6948;03042X0054/TD;54238;GRIPPORT;54;AERM;260.0;6;54238_FRCG008_FRCG017;941608.568502;6818310.0808;CG017;CG017;Hors RCS et RCO;;;;;;;;oui;;;;;
6949;01937X0042/F;54239;GRISCOURT;54;AERM;205.0;18;54239_ _FRCG010;921315.979302;6864372.1441;CG010;CG010;Hors RCS et RCO;;;;;;;;oui;;;;;
6950;03034X0030/HY;54241;GUGNEY;54;AERM;447.0;2;54241_FRCG005_FRCG008;925928.243102;6814922.2531;CG008;CG008;Hors RCS et RCO;;;;;;oui;;;;;;;
6951;02693X0002/F;54243;HABLAINVILLE;54;AERM;332.0;340.07;54243_FRCG005_FRCG008;973520.082603;6830963.7943;CG005;CG008;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;
6952;02701X0008/HY;54251;HARBOUEY;54;AERM;286.0;2.5;54251_FRCG005_FRCG024;985860.015903;6837997.0668;CG024;CG024;Hors RCS et RCO;;;;;;;;oui;;;;;
6953;01376X0149/H01;54253;HATRIZE;54;AERM;185.38;25;54253_ _FRCG010;912237.701402;6904190.0269;CG010;CG010;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;;oui;;;;;
6954;01131X0087/1902;54254;HAUCOURT-MOULAINE;54;AERM;294.79;;54254_FRB1G018_FRB1G009;902902.289502;6938221.9253;B1G009;B1G009;Hors RCS et RCO;;;;;;;;oui;;;;;
6955;01131X0045/HY;54254;HAUCOURT-MOULAINE;54;AERM;294.24;;54254_FRB1G018_FRB1G009;904288.355702;6937475.389;B1G009;B1G009;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;oui;oui;oui;oui;oui;oui;oui;oui
6956;02304X0003/F;54262;HOEVILLE;54;AERM;276.0;40;54262_FRCG005_FRCG008;951925.803302;6850816.0089;CG008;CG008;Hors RCS et RCO;;;;;;oui;;oui;;;;;
6957;02293X0121/F;54272;JAILLON;54;AERM;202.0;46;54272_ _FRCG010;917213.029002;6854905.4947;CG010;CG010;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;
6958;01376X0123/P1;54273;JARNY;54;AERM;192.5;222.7;54273_FRCG010_FRCG022;910743.064702;6896934.7524;CG026;CG022;RCS;RCS/RCO;RCS/RCO;RCS/RCO;;;;;;oui;oui;oui;;
6959;01376X0148/P2;54273;JARNY;54;AERM;195.18;231.37;54273_FRCG010_FRCG022;909704.378502;6899926.2296;CG026;CG022;;;;RCOseul;RCS/RCO;RCS/RCO;;;;;;;oui;oui
6960;01636X0036/F;54275;JAULNY;54;AERM;232.0;73;54275_ _FRCG010;912670.972102;6877762.5153;CG010;CG010;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;oui;oui;oui;oui;oui;oui;oui;oui
6961;01934X0054/HY;54279;JEZAINVILLE;54;AERM;218.0;;54279_ _FRCG008;922571.643802;6867851.6038;CG010;CG008;Hors RCS et RCO;;;;;;;;oui;;;;;
6962;01938X0102/F;54279;JEZAINVILLE;54;AERM;187.0;21.3;54279_ _FRCG010;918830.579602;6867730.0477;CG010;CG010;Hors RCS et RCO;;;;;;oui;;oui;;;;;
6963;01373X0056/F;54280;JOEUF;54;AERM;181.4;46.8;54280_FRCG026_FRCG010;918448.019002;6908323.8229;CG010;CG010;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;oui;;;;;
6964;01377X0063/HY;54283;JOUAVILLE;54;AERM;247.0;;54283_ _FRCG010;915640.281002;6900329.6928;CG010;CG010;RCS;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;oui;oui;oui;oui;oui;oui;oui;oui
6965;02291X0012/HY;54298;LANEUVEVILLE-DERRIERE-FOUG;54;AERM;305.0;;54298_FRCG010_FRCG022;906195.108702;6848712.5888;B1G013;CG022;Hors RCS et RCO;;;;;;oui;;;;;;;
6966;02306X0412/R11;54300;LANEUVEVILLE-DEVANT-NANCY;54;AERM;213.56;73;54300_FRCG005_FRCG008;940153.578502;6842447.6785;CG008;CG008;Hors RCS et RCO;;;;;;;;oui;;;;;
6967;02306X0418/D8;54300;LANEUVEVILLE-DEVANT-NANCY;54;AERM;207.8;49;54300_FRCG008_FRCG017;937726.333502;6845358.9046;CG008;CG017;Hors RCS et RCO;;;;;;;;oui;;;;;
6968;02301X0069/HY;54305;LAY-SAINT-CHRISTOPHE;54;AERM;275.0;;54305_FRCG005_FRCG008;935760.587302;6853361.952;CG008;CG008;Hors RCS et RCO;;;;;;;;oui;;;;;
6969;02307X0304/S3;54311;LENONCOURT;54;AERM;232.5;;54311_FRCG005_FRCG008;943300.811002;6846918.3444;CG008;CG008;Hors RCS et RCO;;;;;;;;oui;;;;;
6970;02294X0014/HY;54318;LIVERDUN;54;AERM;197.0;2;54318_ _FRCG010;926361.506902;6852934.9595;CG010;CG010;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;oui;oui;oui;oui;oui;oui;oui;oui
6971;02294X0096/PR;54318;LIVERDUN;54;AERM;190.0;7.8;54318_FRCG008_FRCG017;927581.654802;6855453.8423;CG017;CG017;Hors RCS et RCO;;;;;;;oui;oui;;;;;
6972;02294X0015/F;54318;LIVERDUN;54;AERM;193.3;6.2;54318_FRCG010_FRCG017;924960.701202;6854513.6838;CG017;CG017;Hors RCS et RCO;;;;;;;;oui;;;;;
6973;01938X0151/SCE6;54320;LOISY;54;AERM;266.37;;54320_ _FRCG008;927137.527502;6866787.4316;CG008;CG008;RCO Seul;RCOseul;RCOseul;RCOseul;RCOseul;RCOseul;;;oui;oui;oui;oui;oui;oui
6974;01938X0104/P1;54320;LOISY;54;AERM;183.0;8.4;54320_FRCG008_FRCG016;927075.263702;6868511.8562;CG016;CG016;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;oui;;;;;
6975;01938X0105/P2;54320;LOISY;54;AERM;183.0;8;54320_FRCG008_FRCG016;926733.507702;6868647.3718;CG016;CG016;RCS;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;oui;oui;oui;oui;oui;oui;oui;oui
6976;01938X0117/P4;54320;LOISY;54;AERM;183.0;;54320_FRCG008_FRCG016;925862.262202;6866820.1455;CG016;CG016;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;
6977;01938X0118/P5;54320;LOISY;54;AERM;183.0;;54320_FRCG008_FRCG016;926729.674602;6867598.5852;CG016;CG016;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;oui;;;;;
6978;00905X0090/SCE;54321;LONGLAVILLE;54;AERM;325.0;;54321_FRB1G018_FRB1G020;903726.306702;6941367.3778;B1G020;B1G020;Hors RCS et RCO;;;;;;oui;;;;;;;
6979;01123X0020/P;54322;LONGUYON;54;AERM;220.0;6.3;54322_ _FRB1G009;889385.755102;6929875.1274;B1G009;B1G009;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;;oui;;;;;
6980;01123X0009/HY;54322;LONGUYON;54;AERM;233.0;;54322_FRB1G018_FRB1G009;889240.284402;6930452.0071;B1G009;B1G009;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;oui;;;;;
6981;02291X0048/SCE;54327;LUCEY;54;AERM;280.0;;54327_ _FRCG022;905622.641002;6851059.2075;B1G013;CG022;Hors RCS et RCO;;;;;;;;oui;;;;;
6982;02291X0015/HY;54327;LUCEY;54;AERM;335.0;;54327_FRCG010_FRCG022;907045.019202;6851405.7468;B1G013;CG022;Hors RCS et RCO;;;;;;oui;;;;;;;
6983;02691X0045/F;54329;LUNEVILLE;54;AERM;227.0;451;54329_FRCG008_FRCG017;956135.812802;6837143.7686;CG005;CG017;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;
6984;01372X0064/HY;54334;MAIRY-MAINVILLE;54;AERM;260.0;;54334_FRCG026_FRCG010;907592.328402;6915053.6991;CG010;CG010;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;oui;oui;oui;oui;oui;oui;oui;oui
6985;02308X0063/HY;54335;MAIXE;54;AERM;223.0;;54335_FRCG005_FRCG008;953801.621402;6845643.4423;CG008;CG008;Hors RCS et RCO;;;;;;oui;;;;;;;
6986;01945X0089/HY;54338;MALLELOY;54;AERM;340.0;;54338_ _FRCG008;932241.167802;6859648.7076;CG008;CG008;Hors RCS et RCO;;;;;;;;oui;;;;;
6987;01372X0205/SCE;54341;MANCE;54;AERM;226.0;;54341_ _FRCG010;913037.151002;6912896.7709;CG010;CG010;Hors RCS et RCO;;;;;;;;oui;;;;;
6988;01372X0204/M52;54341;MANCE;54;AERM;227.37;52;54341_ _FRCG010;913200.983602;6911892.6242;CG010;CG010;Hors RCS et RCO;;;;;;;;oui;;;;;
6989;01372X0197/EX;54342;MANCIEULLES;54;AERM;222.75;;54342_FRCG026_FRCG010;910342.163102;6912436.7407;CG026;CG010;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;;oui;;;;;
6990;01936X0006/S58;54346;MANONCOURT-EN-WOEVRE;54;AERM;227.0;29;54346_FRCG010_FRCG022;916602.016602;6858508.5898;CG010;CG022;Hors RCS et RCO;;;;;;oui;;;;;;;
6991;01936X0019/HY;54348;MANONVILLE;54;AERM;230.0;;54348_ _FRCG010;914108.314902;6864312.0511;CG010;CG010;RCS;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;oui;oui;oui;oui;oui;oui;oui;oui
6992;02693X0001/F;54349;MANONVILLER;54;AERM;238.0;410;54349_FRCG008_FRCG017;969275.616502;6837366.7262;CG005;CG017;Hors RCS et RCO;;;;;;;;oui;;;;;
6993;02692X0026/F;54350;MARAINVILLER;54;AERM;250.6;10.9;54350_FRCG005_FRCG008;965757.920502;6840529.6455;CG008;CG008;Hors RCS et RCO;;;;;;;;oui;;;;;
6994;02692X0005/F;54350;MARAINVILLER;54;AERM;250.7;10;54350_FRCG005_FRCG008;965261.362202;6837308.3802;CG008;CG008;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;
6995;01938X0050/HY;54351;MARBACHE;54;AERM;230.0;;54351_ _FRCG008;928998.775502;6858749.1159;CG010;CG008;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;
6996;02298X0112/SOURCE;54352;MARON;54;AERM;216.0;;54352_ _FRCG008;924114.131602;6842582.4901;CG010;CG008;Hors RCS et RCO;;;;;;oui;;oui;;;;;
6997;02298X0021/HY;54352;MARON;54;AERM;282.0;2.7;54352_ _FRCG008;924738.522902;6841442.0453;CG010;CG008;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;oui;oui;oui;oui;oui;oui;oui;oui
6998;01936X0059/SCE;54355;MARTINCOURT;54;AERM;219.83;4.9;54355_ _FRCG010;917139.633802;6864102.7225;CG010;CG010;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;;oui;;;;;
6999;01937X0032/HY;54355;MARTINCOURT;54;AERM;220.0;5;54355_ _FRCG010;916912.565802;6864531.2161;CG010;CG010;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;oui;oui;oui;oui;oui;oui;oui;oui
7000;02292X0040/F2;54360;MENIL-LA-TOUR;54;AERM;229.0;115.5;54360_FRCG010_FRCG022;908766.431202;6857275.2047;CG010;CG022;Hors RCS et RCO;;;;;;oui;;;;;;;
7001;01128X0045/HY;54362;MERCY-LE-BAS;54;AERM;245.0;;54362_ _FRB1G009;900255.784602;6923095.6114;B1G009;B1G009;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;oui;oui;;;;;
7002;02681X0105/P3;54364;MEREVILLE;54;AERM;225.0;6.2;54364_FRCG008_FRCG017;932408.162002;6837964.3785;CG017;CG017;Hors RCS et RCO;;;;;;;;oui;;;;;
7003;02698X0001/F;54365;MERVILLER;54;AERM;292.37;102.65;54365_ _FRCG004;978970.772003;6824311.4495;CG004;CG004;Hors RCS et RCO;;;;;;;oui;oui;;;;;
7004;01131X0047/HY;54367;MEXY;54;AERM;275.0;;54367_ _FRB1G009;902214.722202;6936388.3597;B1G009;B1G009;Hors RCS et RCO;;;;;;oui;;oui;;;;;
7005;01131X0046/HY;54367;MEXY;54;AERM;276.0;5;54367_ _FRB1G009;901293.132902;6937207.0944;B1G009;B1G009;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;oui;oui;oui;oui;oui;oui;oui;oui
7006;01945X0070/HY;54369;MILLERY;54;AERM;270.0;;54369_ _FRCG008;929250.384402;6860373.7086;CG008;CG008;Hors RCS et RCO;;;;;;;;oui;;;;;
7007;01377X0210/FR2;54371;MOINEVILLE;54;AERM;183.0;119.9;54371_FRCG026_FRCG010;914179.387002;6902270.0034;CG026;CG010;Hors RCS et RCO;;;;;;oui;;oui;;;;;
7008;01377X0213/P5;54371;MOINEVILLE;54;AERM;240.0;242;54371_FRCG026_FRCG010;914915.527502;6904119.0619;CG026;CG010;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;oui;oui;;;;;
7009;01377X0211/M01;54371;MOINEVILLE;54;AERM;215.59;145.8;54371_FRCG026_FRCG010;916046.330302;6904858.4315;CG026;CG010;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;;oui;;;;;
7010;02691X0043/F;54373;MONCEL-LES-LUNEVILLE;54;AERM;228.39;412.7;54373_FRCG008_FRCG017;961340.647702;6834103.7569;CG005;CG017;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;oui;oui;oui;oui;oui;oui;oui;oui
7011;01933X0045/HY;54375;MONTAUVILLE;54;AERM;280.0;;54375_ _FRCG008;921260.409002;6871959.2982;CG010;CG008;Hors RCS et RCO;;;;;;;;oui;;;;;
7012;02675X0015/SCE;54379;MONT-L'ETROIT;54;AERM;337.0;;54379_FRB1G011_FRB1G021;906692.014102;6825433.7565;B1G013;B1G021;Hors RCS et RCO;;;;;;;;oui;;;;;
7013;02675X0017/HY;54379;MONT-L'ETROIT;54;AERM;350.0;;54379_FRB1G011_FRB1G021;904850.691902;6825422.2258;B1G013;B1G021;Hors RCS et RCO;;;;;;;;oui;;;;;
7014;02295X0038/HY;54380;MONT-LE-VIGNOBLE;54;AERM;326.34;5.28;54380_FRCG010_FRCG022;910080.655802;6839812.8069;B1G013;CG022;Hors RCS et RCO;;;;;;;;oui;;;;;
7015;02684X0003/HY;54383;MONT-SUR-MEURTHE;54;AERM;231.0;0;54383_FRCG005_FRCG008;954647.177702;6833074.2318;CG008;CG008;Hors RCS et RCO;;;;;;;;oui;;;;;
7016;01131X0049/HY;54385;MORFONTAINE;54;AERM;362.0;;54385_ _FRB1G009;905012.864802;6931378.0828;B1G009;B1G009;Hors RCS et RCO;;;;;;;;oui;;;;;
7017;02301X0387/F;54395;NANCY;54;AERM;200.0;15;54395_FRCG008_FRCG017;936099.947902;6846870.021;CG017;CG017;Hors RCS et RCO;;;;;;;;oui;;;;;
7018;02705X0028/HY;54396;NEUFMAISONS;54;AERM;360.6;;54396_ _FRCG004;986527.504103;6822819.0603;CG004;CG004;Hors RCS et RCO;;;;;;;;oui;;;;;
7019;02298X0018/P;54397;NEUVES-MAISONS;54;AERM;220.0;5.8;54397_FRCG008_FRCG017;929158.943102;6839006.0453;CG017;CG017;Hors RCS et RCO;;;;;;;;oui;;;;;
7020;02686X0059/HY;54399;NEUVILLER-SUR-MOSELLE;54;AERM;314.0;;54399_FRCG005_FRCG008;941499.306802;6825712.1921;CG008;CG008;Hors RCS et RCO;;;;;;;;oui;;;;;
7021;02686X0017/P;54399;NEUVILLER-SUR-MOSELLE;54;AERM;242.52;6.85;54399_FRCG008_FRCG017;943542.114802;6826653.6128;CG017;CG017;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;oui;oui;;;;;
7022;01637X0042/HY;54410;ONVILLE;54;AERM;265.0;;54410_ _FRCG010;917949.879202;6881268.7405;CG010;CG010;Hors RCS et RCO;;;;;;;;oui;;;;;
7023;01637X0004/HY;54410;ONVILLE;54;AERM;227.0;;54410_ _FRCG010;918133.034702;6882230.461;CG010;CG010;Hors RCS et RCO;;;;;;oui;;;;;;;
7024;01121X0027/HY;54412;OTHE;54;AERM;195.0;;54412_FRB1G018_FRB1G009;876805.750902;6934981.6019;B1G009;B1G009;Hors RCS et RCO;;;;;;;oui;oui;;;;;
7025;02291X0037/HY;54414;PAGNEY-DERRIERE-BARINE;54;AERM;330.0;;54414_FRCG010_FRCG022;907800.818302;6848712.3698;B1G013;CG022;Hors RCS et RCO;;;;;;;;oui;;;;;
7026;01637X0026/HY;54415;PAGNY-SUR-MOSELLE;54;AERM;218.0;;54415_ _FRCG008;921759.969102;6881566.6988;CG010;CG008;Hors RCS et RCO;;;;;;;;oui;;;;;
7027;01638X0001/F1;54415;PAGNY-SUR-MOSELLE;54;AERM;176.0;10.5;54415_FRCG008_FRCG016;921546.228502;6879351.6081;CG016;CG016;Hors RCS et RCO;;;;;;;;oui;;;;;
7028;02296X0022/HY;54426;PIERRE-LA-TREICHE;54;AERM;207.0;4.77;54426_ _FRCG010;919198.226302;6841823.5156;CG010;CG010;Hors RCS et RCO;;;;;;oui;;oui;;;;;
7029;02296X0021/HY;54426;PIERRE-LA-TREICHE;54;AERM;207.0;1;54426_ _FRCG010;918246.036102;6840467.839;CG010;CG010;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;oui;oui;oui;oui;oui;oui;oui;oui
7030;02706X0017/HY;54427;PIERRE-PERCEE;54;AERM;440.0;;54427_ _FRCG004;990978.565703;6824444.0322;CG004;CG004;Hors RCS et RCO;;;;;;;;oui;;;;;
7031;01124X0026/HY;54428;PIERREPONT;54;AERM;225.0;;54428_ _FRB1G009;895873.564302;6927523.0937;B1G009;B1G009;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;oui;oui;oui;oui;oui;oui;oui;oui
7032;02294X0092/F;54430;POMPEY;54;AERM;197.0;8;54430_FRCG008_FRCG017;929189.253302;6855861.1672;CG017;CG017;Hors RCS et RCO;;;;;;;;oui;;;;;
7033;02684X0018/HY;54449;REHAINVILLER;54;AERM;237.0;3.9;54449_FRCG005_FRCG008;955965.242402;6834844.5051;CG008;CG008;RCO Seul;RCOseul;RCOseul;RCOseul;RCOseul;RCOseul;oui;;oui;oui;oui;oui;oui;oui
7034;00898X0051/EX;54451;REHON;54;AERM;250.0;;54451_FRB1G018_FRB1G020;900009.980602;6938035.5046;CG026;B1G020;Hors RCS et RCO;;;;;;oui;;oui;;;;;
7035;02681X0102/P2;54459;RICHARDMENIL;54;AERM;226.0;7.2;54459_FRCG008_FRCG017;933732.840202;6836628.3478;CG017;CG017;Hors RCS et RCO;;;;;;;;oui;;;;;
7036;02681X0060/F;54459;RICHARDMENIL;54;AERM;227.0;8.5;54459_FRCG008_FRCG017;933816.173202;6836177.7431;CG017;CG017;Hors RCS et RCO;;;;;;;;oui;;;;;
7037;01937X0004/F;54463;ROSIERES-EN-HAYE;54;AERM;278.0;116.5;54463_ _FRCG010;919985.589502;6858220.2813;CG010;CG010;RCO Seul;RCOseul;RCOseul;RCOseul;RCOseul;RCOseul;;;oui;oui;oui;oui;oui;oui
7038;02688X0077/F1;54467;ROZELIEURES;54;AERM;333.57;515;54467_FRCG005_FRCG008;954703.965602;6822675.1554;CG005;CG008;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;;oui;;;;;
7039;02692X0036/F;54472;SAINT-CLEMENT;54;AERM;251.56;414;54472_FRCG005_FRCG008;969538.431402;6834079.3147;CG005;CG008;Hors RCS et RCO;;;;;;oui;;oui;;;;;
7040;02692X0014/HY;54472;SAINT-CLEMENT;54;AERM;260.0;;54472_FRCG005_FRCG008;969567.798702;6834200.2689;CG008;CG008;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;;oui;;;;;
7041;02692X0004/F;54472;SAINT-CLEMENT;54;AERM;251.0;319;54472_FRCG005_FRCG008;968149.039702;6834298.5481;CG005;CG008;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;oui;;;;;
7042;02306X0407/AC3;54483;SAINT-NICOLAS-DE-PORT;54;AERM;203.64;58;54483_FRCG008_FRCG017;943395.959702;6842068.157;CG008;CG017;Hors RCS et RCO;;;;;;;;oui;;;;;
7043;00897X0006/HY;54485;SAINT-PANCRE;54;AERM;311.0;;54485_FRB1G018_FRB1G020;891519.164402;6939286.6254;B1G009;B1G020;Hors RCS et RCO;;;;;;oui;;;;;;;
7044;03044X0002/HY;54487;SAINT-REMY-AUX-BOIS;54;AERM;280.0;;54487_FRCG005_FRCG008;952133.075602;6817704.1691;CG008;CG008;Hors RCS et RCO;;;;;;;;oui;;;;;
7045;02702X0028/HY;54488;SAINT-SAUVEUR;54;AERM;380.0;;54488_ _FRCG004;998313.051003;6831746.907;CG004;CG004;Hors RCS et RCO;;;;;;oui;;;;;;;
7046;02702X0029/SCE;54488;SAINT-SAUVEUR;54;AERM;438.0;;54488_ _FRCG004;992518.319803;6832769.471;CG004;CG004;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;
7047;01128X0029/HY;54489;SAINT-SUPPLET;54;AERM;270.0;;54489_ _FRB1G009;898990.187502;6924221.7295;B1G009;B1G009;Hors RCS et RCO;;;;;;;;oui;;;;;
7048;02671X0020/HY;54496;SAULXURES-LES-VANNES;54;AERM;329.0;;54496_FRB1G011_FRB1G021;908385.788202;6826039.1065;B1G013;B1G021;Hors RCS et RCO;;;;;;;;oui;;;;;
7049;02671X0040/HY;54496;SAULXURES-LES-VANNES;54;AERM;345.0;;54496_FRB1G011_FRB1G021;907379.981702;6827733.7491;B1G013;B1G021;Hors RCS et RCO;;;;;;;;oui;;;;;
7050;02297X0013/HY;54505;SEXEY-AUX-FORGES;54;AERM;250.0;;54505_ _FRCG010;922217.054402;6841164.9848;CG010;CG010;Hors RCS et RCO;;;;;;;;oui;;;;;
7051;02304X0029/HY;54510;SORNEVILLE;54;AERM;230.0;6.5;54510_FRCG005_FRCG008;950968.208902;6852619.9018;CG008;CG008;Hors RCS et RCO;;;;;;;oui;oui;;;;;
7052;00897X0002/HY;54514;TELLANCOURT;54;AERM;350.0;4;54514_FRB1G018_FRB1G009;891862.610102;6938109.8897;B1G009;B1G009;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;oui;;;;;
7053;03034X0008/HY;54516;THEY-SOUS-VAUDEMONT;54;AERM;415.0;;54516_FRCG005_FRCG008;925273.825102;6815670.3345;CG008;CG008;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;
7054;03054X0002/HY;54519;THIAVILLE-SUR-MEURTHE;54;AERM;330.0;;54519_ _FRCG004;979959.826403;6816916.2544;CG004;CG004;Hors RCS et RCO;;;;;;;;oui;;;;;
7055;02306X0113/F;54526;TOMBLAINE;54;AERM;204.48;708;54526_FRCG008_FRCG017;936498.317202;6847768.4895;CG005;CG017;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;oui;oui;oui;oui;oui;oui;oui;oui
7056;02296X0013/PR2;54528;TOUL;54;AERM;202.0;7.4;54528_FRCG022_FRCG017;912952.678802;6843751.4745;CG017;CG017;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;oui;oui;oui;oui;oui;oui;oui;oui
7057;02296X0014/P;54528;TOUL;54;AERM;206.0;6.15;54528_FRCG022_FRCG017;912313.420902;6845533.8311;CG017;CG017;Hors RCS et RCO;;;;;;oui;;oui;;;;;
7058;03033X0023/HY;54530;TRAMONT-LASSUS;54;AERM;435.0;;54530_FRCG005_FRB1G011;918751.400602;6814325.6263;B1G011;B1G011;Hors RCS et RCO;;;;;;;;oui;;;;;
7059;03032X0012/HY;54531;TRAMONT-SAINT-ANDRE;54;AERM;367.0;;54531_FRCG005_FRB1G007;916323.888602;6816086.6723;B1G011;B1G007;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;oui;oui;oui;oui;oui;oui;oui;oui
7060;02291X0016/HY;54534;TRONDES;54;AERM;266.0;;54534_ _FRB1G013;902912.085102;6850493.6165;B1G013;B1G013;Hors RCS et RCO;;;;;;;;oui;;;;;
7061;01372X0096/HY;54536;TUCQUEGNIEUX;54;AERM;237.0;;54536_FRCG026_FRCG010;911017.333402;6916327.3446;CG010;CG010;Hors RCS et RCO;;;;;;;;oui;;;;;
7062;01372X0196/EX;54536;TUCQUEGNIEUX;54;AERM;283.1;240;54536_FRCG026_FRCG010;910076.541302;6914513.0622;CG026;CG010;RCS;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;oui;;oui;oui;oui;oui;oui;
